Match_ID,Player_ID,Event_Type,Minute,Season,Match_Date
M2023_014,P016,Freekick For,39,2023,2023-04-23
M2023_014,P023,Goal,5,2023,2023-04-23
M2023_014,P017,Foul,74,2023,2023-04-23
M2023_014,P020,Yellow Card,19,2023,2023-04-23
M2023_014,P025,Assist,58,2023,2023-04-23
M2023_014,P006,Assist,28,2023,2023-04-23
M2023_014,P005,Corner Against,6,2023,2023-04-23
M2023_014,P022,Shot Off Target,56,2023,2023-04-23
M2023_014,P021,Shot On Target,19,2023,2023-04-23
M2023_014,P009,Corner Against,41,2023,2023-04-23
M2023_014,P003,Freekick For,12,2023,2023-04-23
M2023_014,P013,Shot Off Target,71,2023,2023-04-23
M2023_014,P009,Shot On Target,67,2023,2023-04-23
M2023_014,P001,Foul,90,2023,2023-04-23
M2023_014,P017,Foul,54,2023,2023-04-23
M2023_014,P005,Assist,19,2023,2023-04-23
M2023_014,P019,Foul,13,2023,2023-04-23
M2023_014,P019,Freekick Against,13,2023,2023-04-23
M2023_014,P018,Corner For,45,2023,2023-04-23
M2023_014,P009,Freekick For,50,2023,2023-04-23
M2023_014,P019,Yellow Card,78,2023,2023-04-23
M2023_014,P006,Foul,36,2023,2023-04-23
M2023_014,P020,Shot Off Target,78,2023,2023-04-23
M2023_014,P013,Yellow Card,5,2023,2023-04-23
M2023_014,P011,Shot Off Target,89,2023,2023-04-23
M2023_014,P024,Shot On Target,61,2023,2023-04-23
M2023_014,P012,Freekick Against,3,2023,2023-04-23
M2023_014,P010,Shot On Target,40,2023,2023-04-23
M2023_014,P016,Shot On Target,90,2023,2023-04-23
M2023_014,P008,Yellow Card,18,2023,2023-04-23
M2023_014,P024,Shot On Target,57,2023,2023-04-23
M2023_014,P011,Corner For,35,2023,2023-04-23
M2023_014,P020,Corner For,83,2023,2023-04-23
M2023_014,P015,Goal,28,2023,2023-04-23
M2023_014,P014,Freekick For,63,2023,2023-04-23
M2023_014,P012,Corner For,8,2023,2023-04-23
M2023_014,P006,Foul,9,2023,2023-04-23
M2023_014,P017,Shot On Target,52,2023,2023-04-23
M2023_014,P017,Assist,73,2023,2023-04-23
M2023_014,P007,Goal,26,2023,2023-04-23
M2023_014,P008,Corner Against,5,2023,2023-04-23
M2023_014,P012,Foul,26,2023,2023-04-23
M2023_014,P015,Shot On Target,65,2023,2023-04-23
M2023_015,P004,Yellow Card,88,2023,2023-04-30
M2023_015,P012,Goal,63,2023,2023-04-30
M2023_015,P006,Foul,61,2023,2023-04-30
M2023_015,P012,Foul,45,2023,2023-04-30
M2023_015,P009,Assist,89,2023,2023-04-30
M2023_015,P001,Goal,50,2023,2023-04-30
M2023_015,P019,Goal,28,2023,2023-04-30
M2023_015,P021,Freekick For,29,2023,2023-04-30
M2023_015,P009,Yellow Card,84,2023,2023-04-30
M2023_015,P001,Shot Off Target,88,2023,2023-04-30
M2023_015,P005,Goal,83,2023,2023-04-30
M2023_015,P001,Assist,29,2023,2023-04-30
M2023_015,P010,Shot On Target,83,2023,2023-04-30
M2023_015,P013,Shot On Target,45,2023,2023-04-30
M2023_015,P007,Foul,60,2023,2023-04-30
M2023_015,P017,Shot On Target,80,2023,2023-04-30
M2023_015,P004,Shot Off Target,1,2023,2023-04-30
M2023_015,P022,Foul,48,2023,2023-04-30
M2023_015,P020,Foul,78,2023,2023-04-30
M2023_015,P022,Shot On Target,14,2023,2023-04-30
M2023_015,P011,Foul,36,2023,2023-04-30
M2023_015,P009,Yellow Card,34,2023,2023-04-30
M2023_015,P021,Yellow Card,39,2023,2023-04-30
M2023_015,P017,Assist,31,2023,2023-04-30
M2023_015,P020,Freekick For,52,2023,2023-04-30
M2023_015,P022,Yellow Card,18,2023,2023-04-30
M2023_015,P021,Corner For,64,2023,2023-04-30
M2023_015,P009,Substitution,54,2023,2023-04-30
M2023_015,P024,Shot Off Target,5,2023,2023-04-30
M2023_015,P019,Foul,25,2023,2023-04-30
M2023_015,P023,Shot On Target,29,2023,2023-04-30
M2023_015,P021,Yellow Card,61,2023,2023-04-30
M2023_015,P022,Freekick For,46,2023,2023-04-30
M2023_015,P006,Foul,85,2023,2023-04-30
M2023_015,P006,Freekick For,38,2023,2023-04-30
M2023_015,P005,Goal,34,2023,2023-04-30
M2023_015,P018,Corner For,24,2023,2023-04-30
M2023_015,P011,Freekick Against,84,2023,2023-04-30
M2023_015,P012,Goal,29,2023,2023-04-30
M2023_015,P010,Corner For,54,2023,2023-04-30
M2023_015,P011,Corner For,48,2023,2023-04-30
M2023_015,P010,Shot On Target,60,2023,2023-04-30
M2023_015,P016,Freekick For,7,2023,2023-04-30
M2023_015,P019,Freekick For,75,2023,2023-04-30
M2023_015,P003,Freekick Against,61,2023,2023-04-30
M2023_015,P017,Freekick For,16,2023,2023-04-30
M2023_015,P013,Freekick For,68,2023,2023-04-30
M2023_015,P002,Shot On Target,20,2023,2023-04-30
M2023_015,P007,Assist,44,2023,2023-04-30
M2023_015,P019,Shot Off Target,59,2023,2023-04-30
M2023_015,P023,Assist,24,2023,2023-04-30
M2023_015,P016,Corner For,43,2023,2023-04-30
M2023_015,P006,Yellow Card,41,2023,2023-04-30
M2023_015,P001,Yellow Card,58,2023,2023-04-30
M2023_015,P025,Shot On Target,22,2023,2023-04-30
M2023_015,P006,Foul,63,2023,2023-04-30
M2023_015,P025,Corner For,12,2023,2023-04-30
M2023_015,P014,Assist,82,2023,2023-04-30
M2023_015,P014,Shot Off Target,62,2023,2023-04-30
M2023_015,P002,Shot Off Target,69,2023,2023-04-30
M2023_015,P012,Assist,2,2023,2023-04-30
M2023_015,P025,Freekick For,68,2023,2023-04-30
M2023_015,P022,Assist,1,2023,2023-04-30
M2023_015,P008,Foul,29,2023,2023-04-30
M2023_015,P012,Yellow Card,40,2023,2023-04-30
M2023_015,P013,Assist,65,2023,2023-04-30
M2023_015,P006,Foul,9,2023,2023-04-30
M2023_015,P010,Corner Against,38,2023,2023-04-30
M2023_015,P017,Foul,77,2023,2023-04-30
M2023_015,P014,Foul,88,2023,2023-04-30
M2023_015,P011,Substitution,63,2023,2023-04-30
M2023_015,P007,Shot Off Target,22,2023,2023-04-30
M2023_015,P013,Freekick Against,3,2023,2023-04-30
M2023_015,P024,Shot On Target,17,2023,2023-04-30
M2023_015,P001,Shot On Target,76,2023,2023-04-30
M2023_015,P004,Foul,47,2023,2023-04-30
M2023_015,P002,Red Card,49,2023,2023-04-30
M2023_015,P009,Freekick For,69,2023,2023-04-30
M2023_015,P020,Foul,7,2023,2023-04-30
M2023_015,P021,Yellow Card,3,2023,2023-04-30
M2023_015,P004,Goal,54,2023,2023-04-30
M2023_015,P004,Shot Off Target,71,2023,2023-04-30
M2023_015,P023,Shot On Target,20,2023,2023-04-30
M2023_015,P022,Shot On Target,81,2023,2023-04-30
M2023_015,P014,Goal,85,2023,2023-04-30
M2023_015,P017,Assist,35,2023,2023-04-30
M2023_015,P023,Foul,18,2023,2023-04-30
M2023_015,P004,Shot Off Target,66,2023,2023-04-30
M2023_015,P004,Red Card,37,2023,2023-04-30
M2023_015,P004,Assist,64,2023,2023-04-30
M2023_015,P007,Assist,34,2023,2023-04-30
M2023_015,P007,Corner Against,46,2023,2023-04-30
M2023_015,P010,Red Card,21,2023,2023-04-30
M2023_015,P016,Goal,27,2023,2023-04-30
M2023_015,P016,Yellow Card,43,2023,2023-04-30
M2023_016,P022,Goal,12,2023,2023-05-07
M2023_016,P019,Freekick For,86,2023,2023-05-07
M2023_016,P003,Foul,66,2023,2023-05-07
M2023_016,P024,Goal,13,2023,2023-05-07
M2023_016,P021,Freekick For,30,2023,2023-05-07
M2023_016,P010,Foul,34,2023,2023-05-07
M2023_016,P004,Foul,23,2023,2023-05-07
M2023_016,P010,Freekick For,47,2023,2023-05-07
M2023_016,P011,Corner Against,55,2023,2023-05-07
M2023_016,P004,Corner For,6,2023,2023-05-07
M2023_016,P005,Goal,85,2023,2023-05-07
M2023_016,P011,Yellow Card,46,2023,2023-05-07
M2023_016,P020,Freekick For,35,2023,2023-05-07
M2023_016,P003,Freekick For,48,2023,2023-05-07
M2023_016,P006,Corner Against,15,2023,2023-05-07
M2023_016,P015,Shot Off Target,35,2023,2023-05-07
M2023_016,P023,Corner Against,62,2023,2023-05-07
M2023_016,P021,Corner For,22,2023,2023-05-07
M2023_016,P023,Assist,8,2023,2023-05-07
M2023_016,P006,Substitution,14,2023,2023-05-07
M2023_016,P019,Shot Off Target,62,2023,2023-05-07
M2023_016,P022,Corner Against,57,2023,2023-05-07
M2023_016,P013,Assist,46,2023,2023-05-07
M2023_016,P022,Foul,17,2023,2023-05-07
M2023_016,P016,Foul,15,2023,2023-05-07
M2023_016,P015,Freekick For,6,2023,2023-05-07
M2023_016,P021,Goal,41,2023,2023-05-07
M2023_016,P022,Goal,68,2023,2023-05-07
M2023_016,P019,Corner For,73,2023,2023-05-07
M2023_016,P022,Shot On Target,44,2023,2023-05-07
M2023_016,P023,Foul,90,2023,2023-05-07
M2023_016,P014,Foul,85,2023,2023-05-07
M2023_016,P016,Corner For,45,2023,2023-05-07
M2023_016,P021,Yellow Card,50,2023,2023-05-07
M2023_016,P018,Assist,79,2023,2023-05-07
M2023_016,P021,Goal,21,2023,2023-05-07
M2023_016,P016,Foul,64,2023,2023-05-07
M2023_016,P003,Freekick For,63,2023,2023-05-07
M2023_016,P011,Shot On Target,36,2023,2023-05-07
M2023_016,P008,Goal,71,2023,2023-05-07
M2023_016,P013,Yellow Card,31,2023,2023-05-07
M2023_016,P015,Goal,74,2023,2023-05-07
M2023_016,P016,Shot Off Target,58,2023,2023-05-07
M2023_016,P016,Shot On Target,84,2023,2023-05-07
M2023_016,P013,Goal,53,2023,2023-05-07
M2023_016,P018,Goal,1,2023,2023-05-07
M2023_016,P020,Corner Against,80,2023,2023-05-07
M2023_016,P017,Yellow Card,72,2023,2023-05-07
M2023_016,P022,Shot On Target,59,2023,2023-05-07
M2023_016,P012,Freekick Against,7,2023,2023-05-07
M2023_016,P015,Corner Against,43,2023,2023-05-07
M2023_016,P020,Foul,77,2023,2023-05-07
M2023_016,P022,Foul,47,2023,2023-05-07
M2023_016,P004,Red Card,13,2023,2023-05-07
M2023_016,P008,Corner For,1,2023,2023-05-07
M2023_016,P021,Shot On Target,38,2023,2023-05-07
M2023_016,P012,Foul,90,2023,2023-05-07
M2023_016,P006,Assist,64,2023,2023-05-07
M2023_016,P023,Assist,53,2023,2023-05-07
M2023_016,P020,Assist,26,2023,2023-05-07
M2023_016,P013,Assist,28,2023,2023-05-07
M2023_016,P007,Foul,44,2023,2023-05-07
M2023_016,P014,Assist,6,2023,2023-05-07
M2023_016,P022,Freekick Against,76,2023,2023-05-07
M2023_016,P015,Assist,59,2023,2023-05-07
M2023_016,P017,Yellow Card,18,2023,2023-05-07
M2023_016,P001,Freekick Against,68,2023,2023-05-07
M2023_016,P018,Corner For,56,2023,2023-05-07
M2023_016,P016,Corner Against,66,2023,2023-05-07
M2023_016,P006,Corner For,89,2023,2023-05-07
M2023_016,P024,Foul,17,2023,2023-05-07
M2023_016,P022,Assist,77,2023,2023-05-07
M2023_016,P011,Foul,65,2023,2023-05-07
M2023_016,P014,Freekick For,78,2023,2023-05-07
M2023_016,P025,Freekick For,32,2023,2023-05-07
M2023_016,P011,Shot On Target,38,2023,2023-05-07
M2023_016,P005,Foul,18,2023,2023-05-07
M2023_016,P023,Shot Off Target,66,2023,2023-05-07
M2023_016,P023,Shot On Target,71,2023,2023-05-07
M2023_016,P023,Freekick For,71,2023,2023-05-07
M2023_016,P007,Yellow Card,27,2023,2023-05-07
M2023_016,P010,Foul,88,2023,2023-05-07
M2023_016,P022,Shot On Target,17,2023,2023-05-07
M2023_016,P021,Substitution,23,2023,2023-05-07
M2023_016,P023,Foul,82,2023,2023-05-07
M2023_017,P025,Red Card,46,2023,2023-05-14
M2023_017,P019,Foul,74,2023,2023-05-14
M2023_017,P023,Freekick Against,54,2023,2023-05-14
M2023_017,P018,Yellow Card,37,2023,2023-05-14
M2023_017,P014,Freekick For,2,2023,2023-05-14
M2023_017,P001,Foul,49,2023,2023-05-14
M2023_017,P022,Assist,8,2023,2023-05-14
M2023_017,P025,Assist,21,2023,2023-05-14
M2023_017,P022,Substitution,33,2023,2023-05-14
M2023_017,P002,Assist,89,2023,2023-05-14
M2023_017,P007,Corner For,70,2023,2023-05-14
M2023_017,P015,Goal,14,2023,2023-05-14
M2023_017,P022,Foul,72,2023,2023-05-14
M2023_017,P024,Freekick For,83,2023,2023-05-14
M2023_017,P008,Foul,66,2023,2023-05-14
M2023_017,P023,Corner For,37,2023,2023-05-14
M2023_017,P002,Yellow Card,49,2023,2023-05-14
M2023_017,P022,Shot Off Target,41,2023,2023-05-14
M2023_017,P002,Freekick Against,2,2023,2023-05-14
M2023_017,P007,Corner For,80,2023,2023-05-14
M2023_017,P015,Freekick For,29,2023,2023-05-14
M2023_017,P023,Freekick For,83,2023,2023-05-14
M2023_017,P019,Shot Off Target,70,2023,2023-05-14
M2023_017,P007,Corner For,25,2023,2023-05-14
M2023_017,P006,Shot On Target,88,2023,2023-05-14
M2023_017,P006,Goal,66,2023,2023-05-14
M2023_017,P002,Assist,55,2023,2023-05-14
M2023_017,P009,Shot On Target,17,2023,2023-05-14
M2023_017,P009,Assist,1,2023,2023-05-14
M2023_017,P023,Shot On Target,20,2023,2023-05-14
M2023_017,P011,Goal,77,2023,2023-05-14
M2023_017,P021,Goal,79,2023,2023-05-14
M2023_017,P010,Corner Against,63,2023,2023-05-14
M2023_017,P018,Corner For,46,2023,2023-05-14
M2023_017,P023,Goal,41,2023,2023-05-14
M2023_017,P006,Foul,67,2023,2023-05-14
M2023_017,P017,Goal,21,2023,2023-05-14
M2023_017,P018,Shot Off Target,52,2023,2023-05-14
M2023_017,P008,Goal,28,2023,2023-05-14
M2023_017,P011,Yellow Card,47,2023,2023-05-14
M2023_017,P025,Shot On Target,80,2023,2023-05-14
M2023_017,P018,Foul,84,2023,2023-05-14
M2023_017,P022,Goal,45,2023,2023-05-14
M2023_017,P021,Shot Off Target,79,2023,2023-05-14
M2023_017,P008,Freekick For,6,2023,2023-05-14
M2023_017,P011,Yellow Card,49,2023,2023-05-14
M2023_017,P004,Freekick For,50,2023,2023-05-14
M2023_017,P024,Shot On Target,37,2023,2023-05-14
M2023_017,P017,Goal,48,2023,2023-05-14
M2023_017,P017,Foul,58,2023,2023-05-14
M2023_017,P010,Foul,84,2023,2023-05-14
M2023_017,P017,Assist,11,2023,2023-05-14
M2023_017,P006,Freekick Against,69,2023,2023-05-14
M2023_017,P021,Foul,9,2023,2023-05-14
M2023_017,P021,Shot On Target,28,2023,2023-05-14
M2023_017,P014,Freekick For,14,2023,2023-05-14
M2023_017,P023,Shot On Target,56,2023,2023-05-14
M2023_017,P003,Yellow Card,88,2023,2023-05-14
M2023_017,P015,Assist,43,2023,2023-05-14
M2023_017,P003,Goal,7,2023,2023-05-14
M2023_017,P009,Assist,72,2023,2023-05-14
M2023_017,P008,Goal,34,2023,2023-05-14
M2023_017,P015,Shot Off Target,81,2023,2023-05-14
M2023_017,P011,Shot Off Target,3,2023,2023-05-14
M2023_017,P004,Shot Off Target,69,2023,2023-05-14
M2023_017,P024,Goal,80,2023,2023-05-14
M2023_017,P024,Goal,75,2023,2023-05-14
M2023_017,P003,Goal,46,2023,2023-05-14
M2023_017,P004,Freekick Against,38,2023,2023-05-14
M2023_017,P010,Corner For,78,2023,2023-05-14
M2023_017,P025,Goal,57,2023,2023-05-14
M2023_017,P022,Shot Off Target,4,2023,2023-05-14
M2023_017,P018,Foul,29,2023,2023-05-14
M2023_017,P013,Assist,70,2023,2023-05-14
M2023_017,P021,Shot On Target,19,2023,2023-05-14
M2023_017,P024,Shot On Target,83,2023,2023-05-14
M2023_017,P001,Shot Off Target,71,2023,2023-05-14
M2023_017,P005,Freekick For,16,2023,2023-05-14
M2023_017,P019,Goal,77,2023,2023-05-14
M2023_017,P018,Shot Off Target,11,2023,2023-05-14
M2023_017,P024,Shot On Target,45,2023,2023-05-14
M2023_017,P021,Shot On Target,66,2023,2023-05-14
M2023_017,P006,Assist,29,2023,2023-05-14
M2023_017,P009,Foul,25,2023,2023-05-14
M2023_017,P022,Assist,73,2023,2023-05-14
M2023_017,P025,Freekick For,71,2023,2023-05-14
M2023_017,P018,Foul,10,2023,2023-05-14
M2023_017,P003,Shot On Target,33,2023,2023-05-14
M2023_017,P024,Goal,75,2023,2023-05-14
M2023_017,P011,Foul,46,2023,2023-05-14
M2023_018,P008,Yellow Card,13,2023,2023-05-21
M2023_018,P003,Shot On Target,25,2023,2023-05-21
M2023_018,P015,Shot On Target,43,2023,2023-05-21
M2023_018,P010,Foul,89,2023,2023-05-21
M2023_018,P019,Foul,73,2023,2023-05-21
M2023_018,P011,Shot Off Target,55,2023,2023-05-21
M2023_018,P011,Assist,32,2023,2023-05-21
M2023_018,P023,Corner For,83,2023,2023-05-21
M2023_018,P012,Shot Off Target,18,2023,2023-05-21
M2023_018,P011,Yellow Card,62,2023,2023-05-21
M2023_018,P012,Foul,40,2023,2023-05-21
M2023_018,P004,Foul,23,2023,2023-05-21
M2023_018,P003,Yellow Card,36,2023,2023-05-21
M2023_018,P005,Freekick For,69,2023,2023-05-21
M2023_018,P024,Assist,81,2023,2023-05-21
M2023_018,P003,Goal,3,2023,2023-05-21
M2023_018,P021,Corner Against,4,2023,2023-05-21
M2023_018,P019,Corner Against,52,2023,2023-05-21
M2023_018,P007,Corner For,5,2023,2023-05-21
M2023_018,P018,Foul,70,2023,2023-05-21
M2023_018,P025,Foul,20,2023,2023-05-21
M2023_018,P008,Shot Off Target,76,2023,2023-05-21
M2023_018,P010,Corner For,18,2023,2023-05-21
M2023_018,P017,Foul,12,2023,2023-05-21
M2023_018,P017,Shot Off Target,2,2023,2023-05-21
M2023_018,P020,Yellow Card,88,2023,2023-05-21
M2023_018,P017,Assist,18,2023,2023-05-21
M2023_018,P006,Shot Off Target,73,2023,2023-05-21
M2023_018,P022,Freekick Against,19,2023,2023-05-21
M2023_018,P016,Corner For,46,2023,2023-05-21
M2023_018,P025,Goal,63,2023,2023-05-21
M2023_018,P009,Shot On Target,48,2023,2023-05-21
M2023_018,P022,Shot On Target,27,2023,2023-05-21
M2023_018,P012,Foul,50,2023,2023-05-21
M2023_018,P015,Foul,6,2023,2023-05-21
M2023_018,P021,Goal,42,2023,2023-05-21
M2023_018,P017,Assist,82,2023,2023-05-21
M2023_018,P024,Corner Against,34,2023,2023-05-21
M2023_018,P019,Foul,23,2023,2023-05-21
M2023_018,P013,Shot Off Target,47,2023,2023-05-21
M2023_018,P003,Foul,67,2023,2023-05-21
M2023_018,P008,Shot On Target,67,2023,2023-05-21
M2023_018,P012,Shot Off Target,63,2023,2023-05-21
M2023_018,P020,Corner For,1,2023,2023-05-21
M2023_018,P005,Foul,57,2023,2023-05-21
M2023_018,P003,Assist,66,2023,2023-05-21
M2023_018,P007,Yellow Card,20,2023,2023-05-21
M2023_018,P012,Assist,78,2023,2023-05-21
M2023_018,P004,Red Card,85,2023,2023-05-21
M2023_018,P011,Shot On Target,15,2023,2023-05-21
M2023_018,P016,Foul,62,2023,2023-05-21
M2023_018,P006,Shot On Target,83,2023,2023-05-21
M2023_018,P001,Corner Against,32,2023,2023-05-21
M2023_018,P019,Goal,76,2023,2023-05-21
M2023_018,P021,Assist,66,2023,2023-05-21
M2023_018,P019,Goal,19,2023,2023-05-21
M2023_018,P009,Goal,24,2023,2023-05-21
M2023_018,P013,Foul,77,2023,2023-05-21
M2023_018,P021,Freekick Against,3,2023,2023-05-21
M2023_018,P024,Freekick For,85,2023,2023-05-21
M2023_018,P003,Corner Against,28,2023,2023-05-21
M2023_018,P016,Shot Off Target,62,2023,2023-05-21
M2023_018,P014,Assist,77,2023,2023-05-21
M2023_018,P019,Assist,24,2023,2023-05-21
M2023_018,P017,Foul,34,2023,2023-05-21
M2023_018,P022,Assist,44,2023,2023-05-21
M2023_018,P020,Freekick Against,76,2023,2023-05-21
M2023_018,P013,Goal,50,2023,2023-05-21
M2023_018,P001,Assist,26,2023,2023-05-21
M2023_018,P017,Foul,88,2023,2023-05-21
M2023_018,P005,Shot Off Target,78,2023,2023-05-21
M2023_018,P016,Goal,79,2023,2023-05-21
M2023_018,P018,Foul,65,2023,2023-05-21
M2023_018,P003,Corner For,62,2023,2023-05-21
M2023_018,P020,Yellow Card,70,2023,2023-05-21
M2023_018,P025,Corner Against,87,2023,2023-05-21
M2023_018,P017,Yellow Card,54,2023,2023-05-21
M2023_018,P002,Shot Off Target,90,2023,2023-05-21
M2023_019,P016,Shot Off Target,49,2023,2023-05-28
M2023_019,P024,Shot Off Target,90,2023,2023-05-28
M2023_019,P014,Foul,18,2023,2023-05-28
M2023_019,P025,Shot On Target,30,2023,2023-05-28
M2023_019,P003,Freekick For,37,2023,2023-05-28
M2023_019,P018,Foul,53,2023,2023-05-28
M2023_019,P001,Shot On Target,1,2023,2023-05-28
M2023_019,P004,Foul,67,2023,2023-05-28
M2023_019,P021,Goal,27,2023,2023-05-28
M2023_019,P011,Yellow Card,53,2023,2023-05-28
M2023_019,P005,Shot Off Target,55,2023,2023-05-28
M2023_019,P009,Yellow Card,34,2023,2023-05-28
M2023_019,P014,Freekick For,73,2023,2023-05-28
M2023_019,P009,Shot Off Target,88,2023,2023-05-28
M2023_019,P007,Shot Off Target,53,2023,2023-05-28
M2023_019,P018,Foul,62,2023,2023-05-28
M2023_019,P018,Assist,72,2023,2023-05-28
M2023_019,P010,Foul,74,2023,2023-05-28
M2023_019,P023,Shot On Target,51,2023,2023-05-28
M2023_019,P022,Corner For,16,2023,2023-05-28
M2023_019,P015,Corner For,90,2023,2023-05-28
M2023_019,P004,Freekick Against,28,2023,2023-05-28
M2023_019,P011,Foul,71,2023,2023-05-28
M2023_019,P022,Foul,7,2023,2023-05-28
M2023_019,P021,Assist,1,2023,2023-05-28
M2023_019,P005,Corner Against,61,2023,2023-05-28
M2023_019,P014,Freekick Against,12,2023,2023-05-28
M2023_019,P008,Goal,48,2023,2023-05-28
M2023_019,P002,Goal,50,2023,2023-05-28
M2023_019,P013,Freekick Against,79,2023,2023-05-28
M2023_019,P010,Yellow Card,77,2023,2023-05-28
M2023_019,P025,Goal,23,2023,2023-05-28
M2023_019,P015,Yellow Card,2,2023,2023-05-28
M2023_019,P022,Shot On Target,67,2023,2023-05-28
M2023_019,P002,Shot On Target,77,2023,2023-05-28
M2023_019,P023,Foul,30,2023,2023-05-28
M2023_019,P022,Foul,5,2023,2023-05-28
M2023_019,P021,Shot Off Target,1,2023,2023-05-28
M2023_019,P003,Substitution,36,2023,2023-05-28
M2023_019,P012,Corner For,86,2023,2023-05-28
M2023_019,P019,Shot Off Target,26,2023,2023-05-28
M2023_019,P024,Foul,9,2023,2023-05-28
M2023_019,P018,Freekick For,37,2023,2023-05-28
M2023_019,P018,Corner For,75,2023,2023-05-28
M2023_019,P009,Shot On Target,29,2023,2023-05-28
M2023_019,P007,Foul,59,2023,2023-05-28
M2023_019,P019,Freekick Against,1,2023,2023-05-28
M2023_019,P014,Shot On Target,65,2023,2023-05-28
M2023_019,P003,Assist,65,2023,2023-05-28
M2023_019,P004,Shot On Target,66,2023,2023-05-28
M2023_019,P018,Freekick Against,74,2023,2023-05-28
M2023_019,P015,Shot On Target,49,2023,2023-05-28
M2023_019,P025,Foul,32,2023,2023-05-28
M2023_019,P025,Corner For,59,2023,2023-05-28
M2023_019,P019,Yellow Card,4,2023,2023-05-28
M2023_019,P009,Foul,9,2023,2023-05-28
M2023_019,P008,Shot Off Target,87,2023,2023-05-28
M2023_019,P011,Red Card,53,2023,2023-05-28
M2023_019,P017,Freekick Against,69,2023,2023-05-28
M2023_019,P009,Goal,32,2023,2023-05-28
M2023_019,P013,Shot On Target,87,2023,2023-05-28
M2023_019,P011,Corner For,10,2023,2023-05-28
M2023_019,P006,Foul,61,2023,2023-05-28
M2023_019,P007,Shot On Target,74,2023,2023-05-28
M2023_019,P024,Shot On Target,88,2023,2023-05-28
M2023_019,P007,Freekick Against,64,2023,2023-05-28
M2023_019,P008,Corner For,31,2023,2023-05-28
M2023_019,P007,Freekick For,30,2023,2023-05-28
M2023_019,P008,Shot On Target,80,2023,2023-05-28
M2023_019,P025,Shot Off Target,14,2023,2023-05-28
M2023_019,P003,Assist,87,2023,2023-05-28
M2023_019,P016,Freekick Against,79,2023,2023-05-28
M2023_019,P018,Goal,6,2023,2023-05-28
M2023_019,P012,Corner Against,80,2023,2023-05-28
M2023_019,P019,Shot On Target,36,2023,2023-05-28
M2023_019,P025,Foul,66,2023,2023-05-28
M2023_019,P008,Shot On Target,74,2023,2023-05-28
M2023_019,P017,Assist,55,2023,2023-05-28
M2023_019,P018,Foul,5,2023,2023-05-28
M2023_019,P013,Foul,88,2023,2023-05-28
M2023_019,P015,Corner For,16,2023,2023-05-28
M2023_019,P015,Yellow Card,41,2023,2023-05-28
M2023_019,P001,Yellow Card,87,2023,2023-05-28
M2023_019,P019,Shot On Target,13,2023,2023-05-28
M2023_019,P020,Shot On Target,34,2023,2023-05-28
M2023_019,P009,Assist,31,2023,2023-05-28
M2023_019,P020,Shot On Target,44,2023,2023-05-28
M2023_019,P016,Shot Off Target,55,2023,2023-05-28
M2023_019,P023,Shot On Target,48,2023,2023-05-28
M2023_019,P013,Shot Off Target,36,2023,2023-05-28
M2023_019,P019,Foul,17,2023,2023-05-28
M2023_019,P022,Substitution,30,2023,2023-05-28
M2023_019,P024,Corner Against,35,2023,2023-05-28
M2023_019,P018,Corner Against,56,2023,2023-05-28
M2023_019,P007,Freekick For,19,2023,2023-05-28
M2023_019,P024,Corner Against,20,2023,2023-05-28
M2023_019,P001,Foul,23,2023,2023-05-28
M2023_019,P005,Shot Off Target,81,2023,2023-05-28
M2023_019,P024,Foul,41,2023,2023-05-28
M2023_019,P010,Corner For,33,2023,2023-05-28
M2023_019,P019,Foul,7,2023,2023-05-28
M2023_019,P023,Shot Off Target,21,2023,2023-05-28
M2023_019,P009,Goal,61,2023,2023-05-28
M2023_020,P024,Goal,43,2023,2023-06-04
M2023_020,P012,Shot On Target,72,2023,2023-06-04
M2023_020,P009,Foul,45,2023,2023-06-04
M2023_020,P004,Goal,45,2023,2023-06-04
M2023_020,P020,Freekick For,26,2023,2023-06-04
M2023_020,P021,Foul,84,2023,2023-06-04
M2023_020,P025,Foul,37,2023,2023-06-04
M2023_020,P022,Shot Off Target,66,2023,2023-06-04
M2023_020,P024,Foul,58,2023,2023-06-04
M2023_020,P013,Freekick For,79,2023,2023-06-04
M2023_020,P021,Shot On Target,19,2023,2023-06-04
M2023_020,P021,Freekick For,44,2023,2023-06-04
M2023_020,P020,Shot Off Target,74,2023,2023-06-04
M2023_020,P003,Shot Off Target,11,2023,2023-06-04
M2023_020,P008,Assist,41,2023,2023-06-04
M2023_020,P010,Shot On Target,35,2023,2023-06-04
M2023_020,P013,Foul,35,2023,2023-06-04
M2023_020,P025,Freekick For,47,2023,2023-06-04
M2023_020,P017,Corner For,58,2023,2023-06-04
M2023_020,P006,Shot Off Target,3,2023,2023-06-04
M2023_020,P008,Assist,85,2023,2023-06-04
M2023_020,P024,Shot On Target,90,2023,2023-06-04
M2023_020,P007,Corner For,22,2023,2023-06-04
M2023_020,P004,Shot Off Target,9,2023,2023-06-04
M2023_020,P016,Freekick Against,71,2023,2023-06-04
M2023_020,P025,Goal,51,2023,2023-06-04
M2023_020,P003,Foul,14,2023,2023-06-04
M2023_020,P005,Shot On Target,11,2023,2023-06-04
M2023_020,P013,Yellow Card,40,2023,2023-06-04
M2023_020,P024,Shot On Target,37,2023,2023-06-04
M2023_020,P005,Shot Off Target,17,2023,2023-06-04
